block_size_km,fold,feature,ranking_importance,rank,selected,source_group,season_or_orbit,feature_family
20,5,L89_dry_SWIR2,0.01607188716510913,9,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,S2_dry_B6,0.016053674276873486,10,True,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S1_VHasc_p50,0.016031251736965228,11,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,5,S2_dry_NBR2,0.01595900952741462,12,True,Sentinel-2 optical,dry,spectral_index
20,5,L89_dry_Red,0.015658607582624082,13,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,S2_wet_B12,0.015563279621253135,14,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S2_dry_B8,0.014850533288259405,15,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,L89_dry_Green,0.01453513077167881,16,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,S2_wet_CVI,0.014431563244604257,17,True,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_NDI,0.014112591905820746,18,True,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_B2,0.013966175109006454,19,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,L89_dry_NBR2,0.01352841203367325,20,False,Landsat 8/9 optical,dry,spectral_index
20,5,S2_dry_B7,0.013362652700003995,21,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S2_dry_NLI,0.013335603157563502,22,True,Sentinel-2 optical,dry,spectral_index
20,5,L89_dry_NBR,0.013283191576481562,23,False,Landsat 8/9 optical,dry,spectral_index
20,5,L89_dry_BSI,0.013124135386188002,24,True,Landsat 8/9 optical,dry,spectral_index
20,5,S2_wet_GNDVI,0.012862799748446946,25,True,Sentinel-2 optical,wet,spectral_index
20,5,L89_dry_SWIR2_p75,0.012543111678837262,26,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,L89_dry_Blue,0.012406425423568847,27,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,S2_wet_NDWI,0.01234635099433417,28,False,Sentinel-2 optical,wet,spectral_index
20,5,L89_dry_NDMI,0.012335406750086262,29,False,Landsat 8/9 optical,dry,spectral_index
20,5,S1_VVasc_p50,0.012183808161135349,30,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,5,L89_wet_NBR2,0.012114467467374586,31,True,Landsat 8/9 optical,wet,spectral_index
20,5,L89_dry_NIR,0.012025904497120958,32,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
20,5,S2_dry_NDVI_RE,0.012015220124152706,33,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_NDWI,0.01198961457459882,34,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_GNDVI,0.011794339093991156,35,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_MSR,0.011777413831683795,36,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_NDVI,0.011592481435663179,37,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_B4,0.011530610904154717,38,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S2_dry_MSR,0.011424028867366756,39,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_dry_SR,0.011386985456561211,40,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_NBR,0.01098514132662232,41,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_RDVI,0.010871812160564216,42,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_B11,0.01084597249668814,43,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,DEM_slope,0.010587654222410769,44,True,DEM/topography,static_or_annual,topographic
20,5,L89_dry_MSI,0.010498739313538853,45,True,Landsat 8/9 optical,dry,spectral_index
20,5,S2_wet_B7,0.010461349851817561,46,True,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S2_dry_NDMI,0.010443678972318142,47,True,Sentinel-2 optical,dry,spectral_index
20,5,L89_dry_NDVI,0.01041937031102955,48,False,Landsat 8/9 optical,dry,spectral_index
20,5,S2_wet_RDVI,0.010364195703378222,49,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_PSRI,0.010223029052971207,50,True,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_NLI,0.010093607228012278,51,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_MTCI,0.009946610702336793,52,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_SR,0.009921149713380603,53,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_wet_B6,0.009857899370257309,54,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,L89_wet_NDVI,0.009727656608069955,55,False,Landsat 8/9 optical,wet,spectral_index
20,5,S2_dry_B5,0.009576155952408499,56,False,Sentinel-2 optical,dry,spectral_band_or_percentile
20,5,S2_wet_NDVI,0.009375828900631936,57,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_wet_CI_RE,0.009373175832079916,58,False,Sentinel-2 optical,wet,spectral_index
20,5,L89_wet_NBR,0.009314791718739217,59,False,Landsat 8/9 optical,wet,spectral_index
20,5,S2_wet_NDVI_RE,0.009235533881673195,60,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_dry_CI_RE,0.00910017894399307,61,False,Sentinel-2 optical,dry,spectral_index
20,5,S2_wet_MNDWI,0.008874351029128496,62,False,Sentinel-2 optical,wet,spectral_index
20,5,S2_wet_B8,0.008699662018852996,63,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S2_wet_MTCI,0.008611504950436681,64,False,Sentinel-2 optical,wet,spectral_index
20,5,L89_wet_SWIR2,0.008210913678286925,65,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S2_wet_B3,0.008199241585386492,66,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S2_dry_NBR,0.008048504763793254,67,False,Sentinel-2 optical,dry,spectral_index
20,5,L89_wet_NIR,0.00793457043598008,68,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,L89_wet_Red,0.007655714648980801,69,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S2_wet_B4,0.007601427991987528,70,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S2_wet_B2,0.007539609259785965,71,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,L89_wet_SWIR1,0.007436759971362973,72,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S1_VH_glcm_contrast_5x5,0.007346201080453203,73,False,Sentinel-1 SAR,static_or_annual,texture
20,5,S2_wet_NDMI,0.006937045383113508,74,False,Sentinel-2 optical,wet,spectral_index
20,5,S1_VVminusVH_asc_p50,0.006658842300675958,75,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
20,5,S1_VHdesc_p25,0.006617545255201072,76,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,L89_wet_BSI,0.006541879628948796,77,False,Landsat 8/9 optical,wet,spectral_index
20,5,L89_wet_SWIR2_p75,0.006500941759510401,78,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S2_wet_NDI,0.006366174234636169,79,False,Sentinel-2 optical,wet,spectral_index
20,5,L89_wet_NDMI,0.006281925595619551,80,False,Landsat 8/9 optical,wet,spectral_index
20,5,L89_wet_Blue,0.006244751396187372,81,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S1_VHdesc_p50,0.006238216724428409,82,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,L89_wet_MSI,0.0060366669794108836,83,False,Landsat 8/9 optical,wet,spectral_index
20,5,S2_wet_B5,0.006020068933704969,84,False,Sentinel-2 optical,wet,spectral_band_or_percentile
20,5,S1_VVdesc_p25,0.0057304626566652365,85,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,L89_wet_Green,0.005624134641904221,86,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
20,5,S1_VVdesc_p50,0.00483162167619375,87,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,S2_wet_PSRI,0.004600926247680779,88,False,Sentinel-2 optical,wet,spectral_index
20,5,S1_VHdesc_p75,0.003867175293420959,89,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,S1_VVdesc_p75,0.003861507206700486,90,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,S1_VH_glcm_asm_5x5,0.0036682421376009167,91,False,Sentinel-1 SAR,static_or_annual,texture
20,5,S1_VH_glcm_ent_5x5,0.0036275988688445754,92,False,Sentinel-1 SAR,static_or_annual,texture
20,5,S1_VHdesc_std,0.0033613502491312247,93,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,DEM_hillshade,0.00308961416815022,94,False,DEM/topography,static_or_annual,topographic
20,5,S1_VVminusVH_desc_p50,0.0023117878095383023,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,S1_VVdesc_std,0.0021894227015660933,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
20,5,DEM_aspect,0.002134570700439946,97,False,DEM/topography,static_or_annual,topographic
