DEM_elevation,S2_dry_CVI,S2_dry_MNDWI,L89_dry_SWIR1,L89_dry_NIR,S2_dry_B2,S1_VHasc_p50,L89_dry_Green,S2_wet_B12,L89_dry_MSI,S2_dry_B5,L89_wet_NBR2,S2_dry_NDI,S2_dry_NDMI,S2_wet_NBR2,S2_wet_B8,L89_wet_MSI,S2_wet_NDMI,L89_wet_NIR,L89_wet_Green,L89_wet_NDMI,S2_dry_NBR2,S2_wet_CVI,L89_dry_BSI,L89_wet_SWIR2
173.0,2.184986,-0.45314908,0.36445126,0.2598825,0.1125,-18.62175,0.13264,0.20775,1.4250174,0.23555,0.20234142,-0.13545704,-0.23834598,0.20558614,0.2715,1.1498758,-0.09524318,0.2837525,0.12901,-0.06971366,0.06555059,1.881057,0.23311745,0.19248
179.0,3.2987087,-0.5286666,0.40361124,0.3156525,0.0972,-18.003208,0.13248876,0.36975,1.2585877,0.26455,0.13680431,-0.17367582,-0.15961845,0.122139655,0.3778,1.191759,-0.17899454,0.3301175,0.14166,-0.087490916,0.12608798,3.031668,0.18849225,0.3072375
175.0,2.9762912,-0.53198254,0.3577825,0.289225,0.0892,-17.949772,0.11887625,0.246,1.3284945,0.2181,0.33483702,-0.16866621,-0.20987655,0.23391727,0.4516,0.70444065,0.087167904,0.3665,0.069335,0.17340548,0.0899227,3.2364523,0.2055543,0.1286525
174.0,2.1271102,-0.49749658,0.3841275,0.24081124,0.1104,-17.56414,0.11917875,0.2088,1.61238,0.2179,0.16158696,-0.12614521,-0.28233403,0.20403685,0.396,1.250842,0.045290127,0.3570675,0.14221,-0.1114436,0.059487294,3.603442,0.26002803,0.3162025
167.0,2.6117256,-0.53248996,0.386905,0.27234,0.112,-16.871056,0.1175975,0.1919,1.4666399,0.2294,0.18768221,-0.14863387,-0.2653061,0.19190998,0.32279998,1.1135948,0.067549326,0.3235175,0.1222175,-0.053744834,0.06878983,3.0702012,0.22830349,0.24275
182.0,2.9865406,-0.55059224,0.370845,0.26398,0.0906,-18.641098,0.1061575,0.2791,1.4580144,0.2179,0.1642225,-0.17305589,-0.24209942,0.1709195,0.2783,1.4068825,-0.24354562,0.28899124,0.12258875,-0.16864488,0.11614467,2.3331249,0.23219831,0.26446125
180.0,3.2409222,-0.58945507,0.389105,0.274595,0.0887,-18.02494,0.104095,0.2124,1.4779974,0.2054,0.16046765,-0.17549685,-0.26781243,0.21833876,0.3364,1.2170805,0.031822767,0.3283575,0.08919,-0.09791276,0.08264813,2.9042404,0.22788215,0.1970725
186.0,2.660887,-0.49354002,0.396035,0.2932675,0.1126,-18.209133,0.13099,0.3037,1.3514485,0.2598,0.24890588,-0.16426246,-0.20991288,0.14330041,0.356,1.1683617,-0.2021515,0.3269825,0.0909775,-0.077644624,0.083041236,2.8838792,0.21145673,0.2065875
178.0,2.735532,-0.4845263,0.39213,0.317055,0.1137,-16.268835,0.1273325,0.2625,1.2571476,0.2672,0.329306,-0.17100444,-0.19149882,0.21539177,0.4508,0.6758382,0.10026147,0.42205,0.0728275,0.19343266,0.067284465,3.2775655,0.20078623,0.143915
176.0,2.4574013,-0.48845485,0.3796175,0.281085,0.1181,-17.515045,0.13017875,0.21605,1.3981442,0.2447,0.21712756,-0.14753239,-0.23474485,0.20384091,0.3258,1.083076,-0.027327256,0.321345,0.12681,-0.029123766,0.081650674,2.748382,0.22010326,0.24809875
176.0,2.5908933,-0.48397163,0.37871,0.2717625,0.1084,-17.923075,0.1274975,0.3256,1.4077089,0.25545,0.17625539,-0.16409153,-0.22007883,0.15289932,0.33,1.0936409,-0.21965168,0.326515,0.14639,-0.04472637,0.07343707,2.515756,0.22766364,0.27377
174.0,2.8150716,-0.51524913,0.370295,0.27218875,0.099,-20.512463,0.1160025,0.312,1.3687192,0.2378,0.30558214,-0.15035965,-0.20674932,0.19359007,0.3224,1.1778818,-0.18016867,0.295715,0.0923525,-0.08167652,0.16633046,2.020476,0.22145873,0.179665
177.0,2.510494,-0.47519293,0.398895,0.322225,0.1154,-17.089098,0.134455,0.3042,1.3295656,0.2636,0.1739084,-0.15555553,-0.20382167,0.17971808,0.34719998,1.2144719,-0.15866508,0.3407875,0.16454,-0.09685014,0.0952279,2.21757,0.21142127,0.2935425
168.0,2.974919,-0.5124579,0.40779126,0.31627125,0.1052,-16.763525,0.14258125,0.22775,1.2855631,0.2656,0.20611538,-0.17773017,-0.19721577,0.19017102,0.3908,0.96460956,0.09537723,0.37314126,0.12663125,0.023613492,0.06441244,2.978798,0.19482757,0.24840125
156.0,2.6630778,-0.4344033,0.3594325,0.2879325,0.1198,-17.56385,0.1343175,0.2518,1.2636042,0.2728,0.192427,-0.17609815,-0.15401071,0.15743683,0.3022,1.0846306,-0.1274832,0.34241,0.11812,-0.040597398,0.061570045,2.723868,0.19551158,0.194295
159.0,2.8048506,-0.50966674,0.37176624,0.30936876,0.1038,-18.09261,0.11493,0.2473,1.1890599,0.23065,0.1637619,-0.13026547,-0.18100753,0.20965166,0.3852,1.0047814,0.010565005,0.3623475,0.1129225,-0.0023849593,0.06861315,3.3717723,0.14557683,0.261615
167.0,2.8943665,-0.5442516,0.40115,0.3036625,0.107,-22.254072,0.13358875,0.1747,1.3824407,0.2399,0.15380897,-0.17667043,-0.25328004,0.20459992,0.3,1.2178572,-0.018969413,0.3695525,0.145015,-0.09713724,0.017776236,2.8925703,0.21102883,0.33527374
164.0,2.6008132,-0.45727485,0.39192376,0.31035876,0.1224,-19.369541,0.14948376,0.28345,1.2776669,0.2901,0.17718297,-0.17107585,-0.1873321,0.12542306,0.323,1.193506,-0.19659653,0.2562525,0.1202375,-0.08821769,0.057993382,2.4500036,0.1921082,0.2228125
167.0,2.4259624,-0.42221102,0.4325,0.35317624,0.1597,-17.08802,0.16499375,0.25585002,1.184243,0.3343,0.18005572,-0.15578218,-0.16013736,0.18290389,0.401,0.9897326,0.057510167,0.4143775,0.12758,0.0051601715,0.024449628,2.9787388,0.1649356,0.243135
156.0,2.7169101,-0.52788574,0.393505,0.28037,0.1187,-20.665651,0.1196325,0.1371,1.4089743,0.2358,0.17479157,-0.15197583,-0.23851599,0.25630596,0.2548,1.221035,0.06842328,0.3226375,0.12377125,-0.099419154,0.097409196,2.9025562,0.20704095,0.2206675
170.0,2.7359066,-0.5126517,0.34784126,0.279655,0.1008,-18.09251,0.11475125,0.1881,1.2726208,0.2289,0.22386172,-0.13130128,-0.19606185,0.22240598,0.3312,0.9462426,0.036336932,0.3272575,0.1146,0.027621126,0.080660075,2.993928,0.17820922,0.187255
178.0,2.7146945,-0.49211788,0.33728126,0.25744876,0.1058,-17.709164,0.1045625,0.1382,1.2967352,0.2379,0.21784417,-0.15840515,-0.2,0.31563705,0.3676,1.0377604,0.16939718,0.31629875,0.1063225,-0.0064860513,0.068696626,2.7287529,0.18798783,0.20315
174.0,3.1406722,-0.5631156,0.3271475,0.2645575,0.0807,-17.944113,0.1060475,0.1557,1.3251833,0.1943,0.31558955,-0.15829316,-0.20668124,0.27455005,0.3176,0.7629837,0.10824924,0.3148825,0.07379,0.13444045,0.09232058,2.8587384,0.18671948,0.139405
179.0,3.4319406,-0.5324278,0.2996475,0.2299075,0.0836,-18.445887,0.0896025,0.1673,1.2916847,0.207,0.19341,-0.17070144,-0.1596951,0.25017917,0.3272,0.91083574,0.054571748,0.2930475,0.10668,0.04666245,0.063422404,2.951141,0.18159008,0.2075225
176.0,2.7190275,-0.54284286,0.27982,0.24143,0.0727,-17.10531,0.0833875,0.1952,1.2185745,0.1592,0.21397033,-0.12584056,-0.22445223,0.21258572,0.2876,1.040553,0.007593295,0.30780125,0.0932875,-0.0133036915,0.09003797,2.5600398,0.16648692,0.19089875
185.0,3.314141,-0.5599525,0.2954675,0.28247374,0.0692,-17.666302,0.08527125,0.1449,1.1402577,0.1849,0.37890494,-0.106346466,-0.14074583,0.2926532,0.3676,0.57882965,0.1625553,0.3300075,0.0760175,0.26676112,0.117199786,2.9616048,0.12883765,0.0987875
191.0,2.2909086,-0.46275398,0.5264813,0.3643,0.1666,-23.098864,0.18064125,0.42804998,1.4478087,0.347,0.15800346,-0.1408802,-0.22623885,0.12802969,0.4242,1.1820387,-0.043304846,0.41967124,0.15949374,-0.08342594,0.014673009,2.1894913,0.22411123,0.32283
191.0,2.9155877,-0.48183164,0.299565,0.31629875,0.1094,-19.032309,0.1117675,0.21055001,1.1357253,0.25545,0.1569094,-0.1685495,-0.16098486,0.1729236,0.27539998,1.1755725,-0.032299712,0.32949874,0.12803376,-0.0805469,0.074382246,1.9930408,0.1565206,0.26041874
176.0,2.5048442,-0.48549116,0.3082275,0.2891425,0.0917,-17.199972,0.1083575,0.1396,1.142173,0.18845,0.22654985,-0.12197662,-0.21142764,0.30933163,0.4084,0.93060094,0.2345623,0.3092725,0.07467,0.035946872,0.022500023,2.7499104,0.13470596,0.13022
181.0,2.6868057,-0.4943645,0.3770325,0.300885,0.1114,-17.224085,0.12352375,0.191,1.2204373,0.2297,0.3726909,-0.11870967,-0.16425756,0.24341454,0.3972,0.57541376,0.19026151,0.3878675,0.0752475,0.26950777,0.056426674,2.8274632,0.15785111,0.1020875
437.0,2.4319966,-0.44388396,0.2798475,0.2520175,0.0919,-16.170568,0.10052,0.1997,1.0920317,0.1796,0.33862323,-0.07184872,-0.110503115,0.22530334,0.3877,0.5275694,0.13661048,0.44856,0.0869075,0.3092695,0.13100089,2.6687088,0.1107818,0.12461
437.0,2.5971072,-0.4446024,0.2475075,0.2739625,0.0789,-16.144484,0.08655,0.18834999,0.88861793,0.1706,0.29356328,-0.02286485,-0.01927268,0.23515104,0.3576,0.59542763,0.12818338,0.4022775,0.084295,0.25368816,0.15577348,2.9594338,0.017943643,0.135225
437.0,2.002799,-0.38992578,0.279215,0.260185,0.0985,-16.860516,0.1056625,0.1861,1.1425812,0.1962,0.28536358,-0.07899573,-0.1550308,0.20354933,0.3748,0.7299118,0.05995904,0.3948525,0.0916375,0.1561283,0.07115453,2.6246436,0.14280088,0.1550525
436.0,2.0417178,-0.38276362,0.2668675,0.249405,0.1178,-16.368229,0.1040125,0.25375,1.227163,0.188,0.20769331,-0.07990867,-0.15085323,0.15445656,0.35935003,0.9486452,-0.06305424,0.3966125,0.114765,0.026354123,0.07628467,2.64392,0.16702682,0.1912975
436.0,2.6650975,-0.4795571,0.2878775,0.3187325,0.0821,-15.145851,0.09788,0.14865,0.8994474,0.1868,0.3004207,-0.014345983,-0.019454071,0.3088462,0.48079997,0.59339935,0.26807824,0.40484875,0.08221875,0.25551036,0.13370936,2.645446,0.034759004,0.13092124
438.0,2.5096722,-0.4565352,0.2748975,0.2656025,0.0882,-15.902415,0.0909225,0.1719,1.0152435,0.1789,0.30679035,-0.06935124,-0.0843838,0.3046324,0.4784,0.5526945,0.26326904,0.4489725,0.0794275,0.28909877,0.11816235,3.4127855,0.07416825,0.127305
570.0,4.312921,-0.5907703,0.19606875,0.39877126,0.0375,-16.14891,0.0508825,0.1281,0.49241886,0.1023,0.12615095,0.25900897,0.32798648,0.17674287,0.1938,0.7767236,0.040816337,0.1549425,0.0637525,0.12566748,0.3814815,2.8177228,-0.2874758,0.0968625
585.0,4.328521,-0.59506804,0.1925625,0.4321975,0.03515,-17.139902,0.053275,0.1117,0.47557852,0.1004,0.3302059,0.21695991,0.2890985,0.2950697,0.25585002,0.47668546,0.17959373,0.28412375,0.0537425,0.35482952,0.3602238,3.4797688,-0.31614274,0.069225
579.0,3.6959965,-0.43888944,0.14566125,0.14786126,0.0406,-21.26541,0.0602875,0.13115,0.9561814,0.12765,0.13108808,-0.2674812,-0.09407494,0.1446945,0.17915,0.87321293,0.040987734,0.1687475,0.0591875,0.06768428,0.064615525,2.9876552,0.1284179,0.1047275
591.0,3.8963723,-0.57132715,0.17213,0.2594425,0.0368,-16.583204,0.0503875,0.1195,0.6902018,0.0977,0.22889766,0.14708996,0.17377694,0.3587503,0.4064,0.67167294,0.22594269,0.342905,0.06873,0.1964063,0.30619365,3.2645886,-0.12931152,0.1067625
588.0,4.042791,-0.55355537,0.1619825,0.2810575,0.0368,-16.32339,0.0511025,0.12095,0.61996394,0.1028,0.41204646,0.14668903,0.2659842,0.37026855,0.49555,0.46606568,0.32827002,0.52265877,0.074065,0.36537245,0.32963684,2.9731348,-0.1606105,0.09965375
596.0,4.3023,-0.5797665,0.200455,0.44449,0.03875,-15.643811,0.0546225,0.1268,0.4663916,0.10985,0.40237445,0.27022398,0.3243791,0.37074643,0.57105,0.4758979,0.33360925,0.384925,0.0655675,0.35510728,0.37868008,3.3167543,-0.29549333,0.0826175
596.0,4.29526,-0.58059853,0.1999875,0.37404874,0.03965,-16.022842,0.05359125,0.12035,0.5442729,0.11085,0.27333724,0.2428383,0.28126407,0.3884263,0.6333,0.5657684,0.36786342,0.32212874,0.06835875,0.2783288,0.3559125,3.9468827,-0.23947735,0.10353125
554.0,2.3752127,-0.30469066,0.12109,0.15695,0.05985,-18.174072,0.0595175,0.11395,0.7739606,0.1299,0.2645709,-0.12724754,0.00841657,0.22201462,0.26335,0.60994065,0.20525561,0.29894626,0.0671625,0.2423182,0.109620795,3.430799,0.0067911353,0.09926875
557.0,4.4440193,-0.4710215,0.1347025,0.2497625,0.0439,-16.84542,0.0486,0.1087,0.6124573,0.1135,0.15442577,-0.023112146,0.21745645,0.30882815,0.4129,0.7288061,0.33778414,0.2169,0.074945,0.15695079,0.22159782,3.4375982,-0.1320739,0.10712
560.0,3.2290335,-0.3245002,0.1289,0.2335375,0.0575,-15.810003,0.0565475,0.1047,0.56271195,0.10855,0.25599846,-0.016417058,0.24053788,0.25976354,0.2897,0.622189,0.24468315,0.262935,0.0579775,0.23935643,0.19264325,3.409949,-0.16447434,0.0870175
553.0,4.1806593,-0.45342132,0.15165626,0.24116875,0.04415,-15.854281,0.05771625,0.1263,0.6422085,0.1143,0.30886254,-0.053916335,0.18114907,0.21051025,0.2734,0.5678381,0.15973642,0.4093175,0.0803625,0.2759647,0.19848691,3.5579,-0.09894781,0.11351375
543.0,2.0650418,-0.24404167,0.14222375,0.1686375,0.079,-14.324947,0.07237375,0.1172,0.87436706,0.1391,0.31008762,-0.10363188,-0.0028991392,0.24147342,0.3072,0.5121718,0.25697744,0.37473625,0.07225,0.32263577,0.066050895,3.6595547,0.07679208,0.10107
538.0,2.2812068,-0.29111618,0.158545,0.166465,0.0747,-15.553014,0.0766225,0.1294,0.96654665,0.1459,0.21716844,-0.14510487,-0.031131808,0.23380727,0.31445003,0.64610714,0.19625947,0.32954,0.1008225,0.21498775,0.050510615,3.1501663,0.124251194,0.14012
519.0,4.55603,-0.5936485,0.16427875,0.2992625,0.0314,-16.24759,0.0475825,0.1942,0.5497869,0.0933,0.15870453,0.19069768,0.23386207,0.17291315,0.3034,0.79857916,0.027832335,0.2157175,0.0740925,0.111988865,0.34770232,3.469626,-0.23854397,0.1250775
519.0,4.333536,-0.6135021,0.16603875,0.2885925,0.032,-15.907011,0.04905375,0.1521,0.57248,0.0975,0.19131729,0.15550512,0.19112624,0.20800264,0.3191,0.7763567,0.04572568,0.226745,0.0742025,0.1259,0.32730922,3.3882546,-0.22577608,0.119495
517.0,3.8564925,-0.5877747,0.1639625,0.31132126,0.0335,-16.855896,0.04915,0.1646,0.5375485,0.1003,0.16130117,0.22696747,0.2991613,0.2605571,0.3268,0.7729718,0.07606187,0.2011975,0.07247,0.12804951,0.3459977,3.468628,-0.24090037,0.1123175
226.0,2.865369,-0.47408205,0.2236925,0.2802325,0.04615,-16.818121,0.072305,0.12435,0.80767876,0.14075,0.26186705,0.14745292,0.20073184,0.2651199,0.337,0.779255,0.23714466,0.3093275,0.078465,0.12406597,0.27729934,2.4318235,-0.032608557,0.141
343.0,3.3259842,-0.4886209,0.175925,0.240605,0.0412,-12.088828,0.0528075,0.12100001,0.73014283,0.11305,0.3837568,-0.0063815694,0.1185266,0.29536647,0.3934,0.5676192,0.20785986,0.30221874,0.05463625,0.28365684,0.30882052,2.566795,-0.07839614,0.07764
225.0,2.8155518,-0.5334608,0.20073,0.20348,0.0484,-16.480497,0.06136,0.1207,0.93217,0.1109,0.4317802,-0.011876465,-0.078256674,0.30962715,0.3574,0.49980533,0.23073994,0.38971,0.0535225,0.3335064,0.13786146,2.32099,0.028094865,0.078355
249.0,2.8249898,-0.45283592,0.19006,0.3017925,0.048,-16.784409,0.069995,0.1519,0.6796752,0.1425,0.35105306,0.11464245,0.14209318,0.26565143,0.3684,0.43883857,0.23420076,0.40489,0.0795925,0.39001,0.2715689,2.3454566,-0.11925219,0.0882
926.0,3.7342331,-0.5668088,0.1320075,0.27213374,0.0377,-6.9363136,0.039855,0.1196,0.48221898,0.1207,0.39705175,0.21912818,0.23191819,0.34987345,0.4296,0.48708352,0.26251727,0.2986025,0.047995,0.34491438,0.3645835,3.0119798,-0.2924884,0.062515
1143.0,3.7357113,-0.49383378,0.0783,0.218495,0.0342,-10.1616535,0.0249775,0.05555,0.3856802,0.0857,0.43372366,0.28432733,0.40112522,0.41692382,0.3236,0.38946423,0.40706456,0.26838,0.0323475,0.43940374,0.42138985,3.3357208,-0.3886504,0.0385075
876.0,3.7752037,-0.5017182,0.09799,0.2274875,0.0228,-11.472199,0.0309175,0.056450002,0.43552375,0.0647,0.39591113,0.24839126,0.38062894,0.39762965,0.28649998,0.4070134,0.35632434,0.26421374,0.03903,0.4214581,0.3973856,3.2286549,-0.32426304,0.0472525
1697.0,4.3658705,-0.57538,0.10921,0.2327675,0.0178,-17.839483,0.03034,0.065,0.4861996,0.0592,0.0,0.23943447,0.31958646,0.35561463,0.27969998,0.0,0.29923135,0.0,0.0,0.0,0.38412955,3.5774305,-0.28503603,0.0
1127.0,3.1244419,-0.45377126,0.113335,0.2654375,0.0244,-16.56596,0.0394975,0.0662,0.4272432,0.0786,0.40027487,0.3023952,0.3923872,0.39543375,0.3111,0.3858599,0.36268067,0.220255,0.0369125,0.4431473,0.41157022,2.7500596,-0.33322972,0.035455
1495.0,4.001653,-0.51575047,0.11845,0.27719375,0.0224,-16.436966,0.03428625,0.0612,0.43200964,0.071,0.364375,0.26036483,0.37621292,0.39971277,0.3112,0.4207427,0.3498117,0.35022,0.0464275,0.40771446,0.3977739,3.1936846,-0.33947864,0.0686475
672.0,3.8296325,-0.5474047,0.08325,0.2206675,0.03125,-12.588881,0.028965,0.086500004,0.37157595,0.0845,0.35349324,0.28272822,0.36977234,0.3920474,0.4334,0.3990324,0.37032357,0.27895376,0.04039125,0.42991424,0.39785364,3.5584927,-0.40893203,0.05524125
674.0,4.3816404,-0.635239,0.16421,0.34648,0.0204,-17.390865,0.0414225,0.093899995,0.4666145,0.07205,0.3775342,0.32602555,0.31286487,0.38205028,0.37440002,0.4478807,0.28760767,0.40941375,0.0567675,0.3817632,0.38766015,3.6131883,-0.3194882,0.08081625
702.0,3.9180107,-0.51015526,0.119165,0.3199975,0.0191,-14.359478,0.0352075,0.0674,0.3779854,0.0695,0.40777087,0.331307,0.43918052,0.39222902,0.35855,0.3988001,0.38772756,0.32245874,0.04025375,0.42980066,0.40888667,3.6743279,-0.4046985,0.05240875
530.0,3.791493,-0.5373032,0.1627525,0.324205,0.0343,-17.46546,0.0518175,0.1002,0.5063017,0.0953,0.44014412,0.2765152,0.3083387,0.37070706,0.3828,0.43138924,0.27524084,0.449055,0.0579775,0.39724398,0.36624718,2.911337,-0.26799124,0.0749725
498.0,3.4486072,-0.57421833,0.13353375,0.23951875,0.0369,-11.049152,0.03648625,0.0962,0.5495558,0.0851,0.4021258,0.21698292,0.20461732,0.36236784,0.31625003,0.5320334,0.23657961,0.3341325,0.049645,0.30545458,0.3677841,3.2056553,-0.24173898,0.068125
569.0,4.047545,-0.5623447,0.1303575,0.25145376,0.0344,-12.004295,0.03736625,0.1128,0.52513736,0.08785,0.3890269,0.2045492,0.25278717,0.37008744,0.4245,0.5468198,0.2850667,0.3372125,0.0578675,0.29297546,0.3634275,3.0709612,-0.270508,0.0783275
661.0,4.745634,-0.6186736,0.16289,0.3682875,0.0276,-20.755562,0.04772,0.0877,0.45468724,0.0825,0.41283014,0.19528179,0.2688844,0.39412782,0.3891,0.41377142,0.31697407,0.3892425,0.05003,0.41472998,0.37763372,4.2201495,-0.33154064,0.0651825
653.0,3.2170367,-0.57983506,0.18819,0.3225825,0.03175,-11.485522,0.055915,0.12415,0.57831717,0.10535,0.37082654,0.3041123,0.2413259,0.364261,0.43465,0.5681442,0.27056095,0.30589,0.0601225,0.27539736,0.3672684,3.175696,-0.22016844,0.08043125
623.0,3.5389116,-0.50548816,0.1037375,0.2541075,0.0252,-9.65122,0.037545,0.079,0.42062184,0.0674,0.40706792,0.2669173,0.35470793,0.401366,0.4209,0.4263891,0.38825476,0.2917275,0.04567125,0.40214348,0.39780018,3.3702564,-0.35041702,0.05436125
737.0,4.104407,-0.48671845,0.10932,0.22235875,0.0488,-7.297573,0.03711875,0.0939,0.4962313,0.1114,0.3985527,0.13061225,0.29851446,0.39328277,0.4311,0.39281923,0.37166122,0.3186225,0.050525,0.43593654,0.3407653,3.8100488,-0.27815574,0.056245
1088.0,3.5218306,-0.53004295,0.12091125,0.3060275,0.024,-15.099487,0.03584,0.0644,0.38937816,0.0735,0.4409264,0.207531,0.3150254,0.4098991,0.3477,0.40056133,0.37570095,0.34542125,0.0409,0.42807904,0.39588118,3.3922074,-0.38563016,0.0525875
978.0,4.3602195,-0.5810858,0.11218,0.27344,0.01985,-13.318846,0.034905,0.0724,0.4042648,0.06525,0.39304894,0.28056166,0.3603558,0.40413576,0.3488,0.4164665,0.36504352,0.3215925,0.042935,0.4119642,0.40590277,3.883063,-0.37091312,0.054045
751.0,3.3776455,-0.5236161,0.13396,0.28532,0.027,-12.841904,0.03837,0.0805,0.46853718,0.0844,0.39030018,0.2151899,0.27907553,0.37692595,0.3002,0.4427855,0.28537548,0.339825,0.0495625,0.38620746,0.36661464,3.1356428,-0.31094432,0.0663925
630.0,4.0248466,-0.49817154,0.1499925,0.26222,0.04945,-13.444746,0.0424125,0.08655,0.5632018,0.0893,0.43081748,0.14467786,0.25916862,0.3987242,0.43635,0.40382552,0.37987745,0.38246375,0.0481875,0.42487493,0.33340976,3.6638985,-0.22416833,0.0629
243.0,3.4405825,-0.5140661,0.13473,0.256445,0.0403,-13.2555685,0.04552,0.0853,0.52543217,0.0954,0.41419646,0.16012949,0.21010529,0.3822766,0.3857,0.42597127,0.3371468,0.407805,0.05716625,0.40261984,0.34996417,2.6832373,-0.25950873,0.06885375
840.0,3.38003,-0.5129296,0.11845,0.3104825,0.0247,-8.523725,0.0359775,0.08185,0.37957573,0.08705,0.40944335,0.3155004,0.35869953,0.39561474,0.40579998,0.3683144,0.35336265,0.38568124,0.04979625,0.46170124,0.41279486,2.968704,-0.39485496,0.05620375
913.0,3.959835,-0.53984433,0.137205,0.35202125,0.02355,-17.426374,0.04336125,0.079349995,0.38819647,0.07985,0.39049414,0.3104611,0.3800476,0.40306452,0.39405,0.40728703,0.35197753,0.38267,0.0566025,0.42117417,0.41553143,3.1639266,-0.38891482,0.0606725
770.0,4.445201,-0.57511234,0.13583,0.3632275,0.0148,-20.884315,0.042165,0.07015,0.38043043,0.0637,0.4309213,0.3260628,0.42248616,0.4036807,0.36255,0.38312104,0.36363763,0.421775,0.0504975,0.44600505,0.42141232,3.9477453,-0.39976728,0.0639175
672.0,4.4138637,-0.5434492,0.1134175,0.330585,0.0225,-14.49806,0.03480875,0.066599995,0.35184896,0.0647,0.41941082,0.28568336,0.4141728,0.4099935,0.38814998,0.35820147,0.41755885,0.3712025,0.04266,0.47253576,0.42371833,3.206721,-0.42083642,0.04998875
658.0,3.770142,-0.52105266,0.2249575,0.3198875,0.0499,-14.287282,0.07225,0.1124,0.659582,0.13905,0.30065244,0.03954603,0.0932487,0.3369105,0.3544,0.5846011,0.25333333,0.33235875,0.07726875,0.263252,0.2663003,3.4265223,-0.12017881,0.1106125
190.0,3.2189877,-0.559115,0.2697,0.2462975,0.0695,-17.163464,0.07907,0.1282,1.1740203,0.16585,0.2711285,-0.1062874,-0.16786765,0.20517182,0.2964,0.88529223,0.09387933,0.2860075,0.0680425,0.07128851,0.122076705,2.2180543,0.13784151,0.13955624
187.0,3.3367474,-0.57879233,0.273715,0.25673375,0.0574,-16.498936,0.07676,0.1224,1.249969,0.1343,0.22453268,-0.097561,-0.17701529,0.34033385,0.3448,1.0792565,0.21921591,0.2306775,0.0630925,-0.038117755,0.14049114,2.7078662,0.16087954,0.1522475
470.0,0.083900236,0.7834395,0.0,0.0,0.0354,-30.731863,0.0,0.01,0.0,0.0138,0.24892601,0.43726236,0.19685039,0.08507221,0.0193,0.41827664,0.011695941,0.0599575,0.068345,0.4101734,0.11999998,0.10357923,0.0,0.0150775
470.0,0.07988281,0.7787234,0.0,0.0,0.0364,-28.280418,0.0,0.0125,0.0,0.0152,0.23779003,0.41935483,0.043478254,0.07836301,0.0183,0.42476624,-0.49623623,0.05669875,0.06576,0.4037436,0.047619056,0.13943757,0.0,0.01483
472.0,0.13661176,0.49617738,0.03940125,0.05771625,0.03365,-28.770771,0.05587375,0.0492,0.63125485,0.01815,0.20494792,0.36934263,-0.13431747,0.15470608,0.0517,0.5783595,0.006546664,0.076045,0.07154875,0.2671473,0.17783095,0.4180387,-0.12778808,0.0327325
473.0,0.046717726,0.6238864,0.04415875,0.065595,0.0301,-27.964912,0.06409625,0.0218,0.6724176,0.01315,0.21587597,0.40512305,-0.30610546,0.10798126,0.0234,0.52327096,-0.25832015,0.0707375,0.0669975,0.31296465,0.106906936,0.17602645,-0.10203676,0.019395
480.0,0.1539982,0.55570644,0.13187,0.140395,0.03405,-26.830341,0.0933425,0.16525,0.80359536,0.0329,0.19025636,0.23284681,-0.031363495,0.13076104,0.21704999,0.9316618,0.06152957,0.18654,0.0996675,0.035390984,0.1100569,1.7979107,0.038953867,0.11051625
